ID	ORIGINAL_ID	premises_ja	hypothesis_ja	premises_en	hypothesis_en	gold	mood	inference-type	content-type	conversion	atmosphere
720	800	ヒツジカンパニーのある取引先はトリ会社の取引先である。トリ会社のすべての取引先はクジラ社の取引先である。	ヒツジカンパニーのすべての取引先はクジラ社の取引先である。	One of Sheep Company's clients is a client of Bird Corporation. All of Bird Corporation's clients are clients of Whale Corporation.	All of Sheep Company's clients are Whale Corporation's clients.	neutral	IAA	syllogism	others	no	no
721	801	ヒツジカンパニーのある取引先はトリ会社の取引先である。トリ会社のすべての取引先はクジラ社の取引先である。	ヒツジカンパニーのある取引先はクジラ社の取引先でない。	One of Sheep Company's clients is a client of Bird Corporation. All of Bird Corporation's clients are clients of Whale Corporation.	One of Sheep Company's clients is not a client of Whale Corporation.	neutral	IAO	syllogism	others	no	yes
722	802	リサのどの友人も日本人でない。太郎のすべての友人はリサの友人である。	太郎のすべての友人は日本人である。	None of Lisa's friends are Japanese. All of Taro's friends are Lisa's friends.	All of Taro's friends are Japanese.	contradiction	EAA	syllogism	congruent	no	no
723	803	リサのどの友人も日本人でない。太郎のすべての友人はリサの友人である。	太郎のある友人は日本人である。	None of Lisa's friends are Japanese. All of Taro's friends are Lisa's friends.	A certain friend of Taro is Japanese.	contradiction	EAI	syllogism	congruent	no	no
724	804	リサのどの友人も日本人でない。太郎のすべての友人はリサの友人である。	太郎のどの友人も日本人でない。	None of Lisa's friends are Japanese. All of Taro's friends are Lisa's friends.	None of Taro's friends are Japanese.	entailment	EAE	syllogism	congruent	no	no
725	805	太郎のすべての友人はリサの友人である。リサのすべての友人は日本人である。	太郎のすべての友人は日本人である。	All of Taro's friends are friends of Lisa. All of Lisa's friends are Japanese.	All of Taro's friends are Japanese.	entailment	AAA	syllogism	congruent	no	no
726	806	太郎のすべての友人はリサの友人である。リサのすべての友人は日本人である。	すべての日本人は太郎の友人である。	All of Taro's friends are friends of Lisa. All of Lisa's friends are Japanese.	All Japanese people are friends of Taro.	neutral	AAA	syllogism	congruent	no	no
727	807	太郎のすべての友人はリサの友人である。リサのすべての友人は日本人である。	太郎のどの友人も日本人でない。	All of Taro's friends are friends of Lisa. All of Lisa's friends are Japanese.	None of Taro's friends are Japanese.	contradiction	AAE	syllogism	congruent	no	no
728	808	ヘビ国のすべての同盟国はネズミ共和国の同盟国である。ネズミ共和国のどの同盟国もカエル帝国の同盟国でない。	ヘビ国のすべての同盟国はカエル帝国の同盟国である。	All allied countries of the State of Snake are allied with the Rat Republic. No allied countries of the Rat Republic are allied with the Frog Empire.	All the allied countries of State of Snake are allied with Frog Empire.	entailment	AEA	syllogism	others	no	no
729	809	ヘビ国のすべての同盟国はネズミ共和国の同盟国である。ネズミ共和国のどの同盟国もカエル帝国の同盟国でない。	ヘビ国のある同盟国はカエル帝国の同盟国である。	All allied countries of the State of Snake are allied with the Rat Republic. No allied countries of the Rat Republic are allied with the Frog Empire.	Some alliance country of State of Snake is an ally of Frog Empire.	neutral	AEI	syllogism	others	no	no
730	810	ヘビ国のすべての同盟国はネズミ共和国の同盟国である。ネズミ共和国のどの同盟国もカエル帝国の同盟国でない。	ヘビ国のどの同盟国もカエル帝国の同盟国でない。	All allied countries of the State of Snake are allied with the Rat Republic. No allied countries of the Rat Republic are allied with the Frog Empire.	No alliance country of the State of Snake is an alliance country of the Frog Empire.	contradiction	AEE	syllogism	others	no	no
731	811	すべての金属は液体である。ある金属は石である。	すべての石は液体である。	All metals are liquid. Some metals are stones.	All stones are liquid.	neutral	AIA	syllogism	incongruent	no	no
732	812	すべての金属は液体である。ある金属は石である。	ある石は液体である。	All metals are liquid. Some metals are stones.	There is a stone that is liquid.	entailment	AII	syllogism	incongruent	no	no
733	813	すべての金属は液体である。ある金属は石である。	ある石は液体でない。	All metals are liquid. Some metals are stones.	A certain stone is not liquid.	neutral	AIO	syllogism	incongruent	no	yes
734	814	すべてのロボットは機械である。あるロボットは商品でない。	ある機械は商品である。	All robots are machines. Some robots are not products.	A certain machine is a product.	neutral	AOI	syllogism	congruent	no	yes
735	815	すべてのロボットは機械である。あるロボットは商品でない。	ある機械は商品でない。	All robots are machines. Some robots are not products.	Some machine is not a product.	entailment	AOO	syllogism	congruent	no	no
736	816	すべてのロボットは機械である。あるロボットは商品でない。	どの機械も商品でない。	All robots are machines. Some robots are not products.	No machine is a product.	neutral	AOE	syllogism	incongruent	no	yes
737	817	ある教員は男性である。どの男性も女性でない。	ある教員は女性でない。	There is a male teacher. Every male is not a female.	Some teacher is not a woman.	entailment	IEO	syllogism	congruent	no	no
738	818	ある教員は男性である。どの男性も女性でない。	どの教員も女性でない。	There is a male teacher. Every male is not a female.	No teacher is a woman.	neutral	IEE	syllogism	incongruent	no	no
739	819	ある教員は男性である。どの男性も女性でない。	ある教員は女性である。	There is a male teacher. Every male is not a female.	Some teacher is a woman.	neutral	IEI	syllogism	congruent	no	yes
740	820	すべての動物は生物である。ある人間は生物でない。	ある動物は人間である。	All animals are living things. A certain human is not a living thing.	A certain animal is a human.	neutral	AOI	syllogism	incongruent	no	yes
741	821	すべての動物は生物である。ある人間は生物でない。	どの動物も人間でない。	All animals are living things. A certain human is not a living thing.	No animal is human.	neutral	AOE	syllogism	incongruent	no	yes
742	822	すべての動物は生物である。ある人間は生物でない。	ある人間は動物でない。	All animals are living things. A certain human is not a living thing.	A certain person is not an animal.	entailment	AOO	syllogism	incongruent	no	no
743	823	すべての人間は哺乳類である。どの哺乳類もワニでない。	すべてのワニは人間である。	All humans are mammals. No mammal is a crocodile.	All crocodiles are humans.	contradiction	AEA	syllogism	incongruent	no	no
744	824	すべての人間は哺乳類である。どの哺乳類もワニでない。	あるワニは人間である。	All humans are mammals. No mammal is a crocodile.	There is a crocodile that is a human.	contradiction	AEI	syllogism	incongruent	no	no
745	825	すべての人間は哺乳類である。どの哺乳類もワニでない。	どのワニも人間でない。	All humans are mammals. No mammal is a crocodile.	No crocodile is human.	entailment	AEE	syllogism	congruent	no	no
746	826	あるイヌはペットである。どのイヌもネコでない。	あるペットはネコである。	There is a dog that is a pet. No dog is a cat.	A certain pet is a cat.	neutral	IEI	syllogism	congruent	no	yes
747	827	あるイヌはペットである。どのイヌもネコでない。	あるペットはネコでない。	There is a dog that is a pet. No dog is a cat.	A certain pet is not a cat.	entailment	IEO	syllogism	congruent	no	no
748	828	あるイヌはペットである。どのイヌもネコでない。	どのペットもネコでない。	There is a dog that is a pet. No dog is a cat.	No pet is a cat.	neutral	IEE	syllogism	incongruent	no	no
